cycleNumber,n_rows,duration_s,max_voltage,min_voltage,mean_voltage,max_temp,mean_temp,max_current,mean_current,std_current,max_power,mean_power,QDischarge_mAh,QCharge_mAh,energy_Wh,Ns_mode,cell_id,is_capacity_test,score,dis_dur_s,frac_flight,anomaly_score,any_anomaly,initial_capacity_mAh,SOH_pct,SOH_pct_smoothed,RUL_cycles,RUL_censored,cell
120,1514,6732797.052882415,4.1999907,2.9264812,3.9582225264861295,44.217709,26.35935534081902,3004.8289,-1394.6092038976221,4258.549598112882,12.610214400616561,-4.628906241138204,1606.2565459866,1629.62294986178,21045.135912448244,1,VAH28,False,1,5049.990526760113,0.3368560105680317,1,True,3020.37559421475,94.15119033576724,94.15119033576724,129,True,VAH28
121,1511,6734833.533094844,4.2000303,2.9320753,3.957382382726671,44.138783,26.4630402673726,3004.6321,-1396.1187952680345,4263.948551299543,12.61895424829214,-4.6323219816751,1604.62423318549,1625.97442293391,21055.70645926574,1,VAH28,False,1,5049.9905267517315,0.3375248180013236,1,True,3020.37559421475,94.15119033576724,94.15119033576724,128,True,VAH28
122,1507,6736654.563284793,4.2000303,2.9166329,3.957715902123424,44.233494,26.386768861313872,3004.2383,-1401.2265789077637,4272.578630711812,12.61175056855326,-4.645064946122407,1608.92135190823,1625.16698526421,21049.360344880133,1,VAH28,False,1,5049.990526751848,0.33842070338420704,1,True,3020.37559421475,94.15119033576724,94.15119033576724,127,True,VAH28
123,1510,6738584.129486054,4.2000303,2.9000485,3.957377358874172,44.31242,26.162078547682118,3004.6326,-1400.1036429403973,4273.994461452166,12.61434841297644,-4.634613806319843,1613.86780540242,1624.1988184219,21054.862242501124,1,VAH28,False,1,5049.9905267508,0.33774834437086093,1,True,3020.37559421475,94.15119033576724,94.15119033576724,126,True,VAH28
124,1512,6740590.677695356,4.1999907,2.8947697,3.957165447685185,44.186138,26.23603690277778,3004.6321,-1398.196423031746,4271.02256604548,12.61434841297644,-4.629720983456675,1615.855191411,1633.45418579898,21062.36745921,1,VAH28,False,1,5049.9905267508,0.3373015873015873,1,True,3020.37559421475,94.15119033576724,94.15119033576724,125,True,VAH28
125,1515,6742560.807900857,4.1999907,2.8961091,3.957502264422442,43.759937,26.27904706468647,3004.8289,-1394.6756753069305,4266.093184182773,12.616003613901999,-4.619649681900411,1615.84537154107,1634.90053435041,21065.873458349874,1,VAH28,False,1,5049.9905267508,0.33663366336633666,1,True,3020.37559421475,94.15119033576724,94.15119033576724,124,True,VAH28
126,1513,6744483.014101357,4.1999907,2.8948483,3.9577684325842695,44.091427,26.24739479180436,3005.2227,-1397.1108321943161,4269.926800313883,12.618127721079022,-4.625990346445038,1615.6105566786,1633.36635186636,21072.665285655516,1,VAH28,False,1,5049.990526761045,0.33707865168539325,1,True,3020.37559421475,94.15119033576724,94.15119033576724,123,True,VAH28
127,1509,6746354.944296621,4.2000303,2.8715277,3.956118374685222,43.783615,26.167477968190855,3005.8135,-1403.8918517760108,4281.538326660909,12.616946362414048,-4.641190361224015,1624.80304801527,1630.84878578418,21070.93418785575,1,VAH28,False,1,5049.9905267508,0.3379721669980119,1,True,3020.37559421475,94.15119033576724,94.15119033576724,122,True,VAH28
128,1515,6748432.036513272,4.1999907,2.8948483,3.9572157737953795,44.036179,26.170905452145213,3005.0259,-1395.4615076059406,4269.595422814812,12.6173011938659,-4.617627298746053,1616.18516597738,1648.57866004672,21078.939909095294,1,VAH28,False,1,5049.990526751848,0.33663366336633666,1,True,3020.37559421475,94.15119033576724,94.15119033576724,121,True,VAH28
129,1513,6750475.016817072,4.1999907,2.9074938,3.957180369795109,44.280849,26.271448159947127,3005.2229,-1396.7203274223398,4269.428397196239,12.615177063427122,-4.624874725865127,1611.72851702555,1637.0607621272,21092.17863616888,1,VAH28,False,1,5049.990541810286,0.33707865168539325,1,True,3020.37559421475,94.15119033576724,94.15119033576724,120,True,VAH28
130,1518,6752505.14314568,4.1999516,2.9115119,3.95843833511199,44.194031,26.26047258498024,3005.8135,-1391.705512519763,4263.089008619618,12.61352228249672,-4.608190893508771,1610.11782255412,1632.89435834783,21096.992777157153,1,VAH28,False,1,5049.990541800973,0.3359683794466403,1,True,3020.37559421475,94.15119033576724,94.15119033576724,119,True,VAH28
131,1518,6754536.467474226,4.2000303,2.9091482,3.957805620750988,44.620228,26.23524539196311,3005.0259,-1392.8027584584981,4265.024405397027,12.61351869089521,-4.609842639698215,1610.95005488213,1628.87671106327,21101.93747409321,1,VAH28,False,1,5049.990541812265,0.3359683794466403,1,True,3020.37559421475,94.15119033576724,94.15119033576724,118,True,VAH28
132,1512,6756539.217799698,4.2000303,2.9124179,3.957136558994709,44.225597,26.171356189153443,3005.0259,-1399.1527325363757,4274.801918875552,12.61859964025773,-4.627955813192115,1610.54457263075,1629.85339450299,21097.264673248817,1,VAH28,False,1,5049.990541800973,0.3373015873015873,1,True,3020.37559421475,94.15119033576724,94.15119033576724,117,True,VAH28
133,1524,6758584.580129641,4.2000303,2.9119058,3.9577710438976377,44.454487,26.011463141732285,3005.2229,-1387.304882257218,4260.413505882854,12.619190712838408,-4.586671145963094,1611.84410948296,1628.64260784308,21114.880820218637,1,VAH28,False,1,5049.990543930908,0.3346456692913386,1,True,3020.37559421475,94.15119033576724,94.15119033576724,116,True,VAH28
134,1519,6760571.288453565,4.2000303,2.9128118,3.9580087585253456,44.257172,26.223930718894007,3005.4197,-1391.6637813903883,4264.547663552419,12.61907256938175,-4.60490297629249,1609.66610395454,1635.78679183071,21117.91542573819,1,VAH28,False,1,5049.990556851146,0.3357472021066491,1,True,3020.37559421475,94.15119033576724,94.15119033576724,115,True,VAH28
135,1513,6762545.590775495,4.2000303,2.9108815,3.9576661594183737,44.391346,26.13034647984138,3005.2229,-1400.7699828883015,4274.937046117648,12.61706616246351,-4.631745581389147,1610.98783338176,1627.44929007474,21120.26468368165,1,VAH28,False,1,5049.990556851146,0.33707865168539325,1,True,3020.37559421475,94.15119033576724,94.15119033576724,114,True,VAH28
136,1517,6764524.31909809,4.2000303,2.9078877,3.957112180026368,44.257172,26.06011819050758,3005.4199,-1394.746551733685,4271.541518995286,12.61930939580636,-4.609417987351252,1610.55360646579,1628.80825435439,21116.903231790537,1,VAH28,False,1,5049.99055686139,0.33618984838497035,1,True,3020.37559421475,94.15119033576724,94.15119033576724,113,True,VAH28
137,1515,6766511.527422118,4.2000303,2.9057605,3.9567385106930693,44.541302,26.038872386798683,3005.6165,-1397.8238038607262,4276.309951252288,12.618597540400181,-4.617099046761679,1611.91304965874,1630.77631401871,21119.382838656617,1,VAH28,False,1,5049.9905568502145,0.33663366336633666,1,True,3020.37559421475,94.15119033576724,94.15119033576724,112,True,VAH28
138,1316,6764496.149269348,4.2000303,2.9013484,3.9764223829027356,42.662865,25.636398341185412,3005.2229,-1137.7383535486322,4186.824869245103,12.61966346419834,-3.673483775503658,1614.82744511258,1632.26261550569,21137.473801975673,1,VAH28,False,1,4039.992436461267,0.3100303951367781,1,True,3020.37559421475,94.15119033576724,94.15119033576724,111,True,VAH28
139,1185,5536713.997881085,4.2000699,2.8974879,3.9599997053164557,42.52869,25.368600481856543,3005.8132,-1427.3209321940928,4301.641669518476,12.624032198817,-4.738862354998189,1616.54364807576,1633.20891819231,17301.808596798066,1,VAH28,False,1,4039.9924364603357,0.34430379746835443,1,True,3020.37559421475,94.15119033576724,94.15119033576724,110,True,VAH28
140,1188,5538493.100179777,4.2000303,2.8952818,3.9595273325757576,42.757576,25.333127643097644,3004.4353,-1423.4769535521887,4297.579377162173,12.61434757298612,-4.724497119709994,1616.69444334541,1633.52679029269,17311.44770927949,1,VAH28,False,1,4039.9924514993327,0.3434343434343434,1,True,3020.37559421475,94.15119033576724,94.15119033576724,109,True,VAH28
141,1188,5540273.000479165,4.1999907,2.8898849,3.959895766077441,42.512905,25.1659679503367,3004.4353,-1424.6442923905724,4301.190869337458,12.612694472036361,-4.723778462372639,1618.57954042521,1636.86617232967,17311.931494483673,1,VAH28,False,1,4039.992451510974,0.3434343434343434,1,True,3020.37559421475,94.15119033576724,94.15119033576724,108,True,VAH28
142,1191,5542073.894781603,4.1999907,2.8901606,3.959956808480269,42.520798,25.10949128631402,3004.4351,-1418.4800813098236,4298.933863339572,12.61446584790663,-4.700030166938825,1618.74687363458,1638.0205544947,17315.751242101014,1,VAH28,False,1,4039.992451512371,0.3425692695214106,1,True,3020.37559421475,94.15119033576724,94.15119033576724,107,True,VAH28
143,1191,5543749.873068987,4.1999907,2.8864577,3.959736985726281,42.52869,25.16862278757347,3003.4512,-1419.3195073257766,4300.4617102850125,12.612456930219748,-4.701349237529293,1619.67705207899,1639.26929158715,17316.827462788082,1,VAH28,False,1,4039.9924515105085,0.3425692695214106,1,True,3020.37559421475,94.15119033576724,94.15119033576724,106,True,VAH28
144,1193,5545607.059377391,4.1999907,2.9036331,3.960148339815591,43.04171,25.0190344233026,3004.6321,-1418.3999154819783,4294.271955958071,12.610095803185859,-4.700717643275661,1613.58811810954,1637.88108387076,17321.985329439776,1,VAH28,False,1,4039.9924515011953,0.34199497066219614,1,True,3020.37559421475,94.15119033576724,94.15119033576724,105,True,VAH28
145,1192,5547407.131679185,4.2000303,2.9147027,3.9599656037751676,42.544476,25.078457431208054,3003.8445,-1419.483676854027,4295.127702484515,12.6091503706005,-4.705399644450936,1610.05628134616,1638.01913030414,17325.4176521954,1,VAH28,False,1,4039.9924515105085,0.3422818791946309,1,True,3020.37559421475,94.15119033576724,94.15119033576724,104,True,VAH28
146,1193,5549097.089968421,4.2000303,2.9173815,3.960069524308466,42.954891,25.075850518860015,3005.8132,-1418.2380737887677,4294.402215294883,12.61730245381592,-4.69989733486463,1609.20184453573,1630.20018452102,17324.720407713736,1,VAH28,False,1,4039.9924514914164,0.34199497066219614,1,True,3020.37559421475,94.15119033576724,94.15119033576724,103,True,VAH28
147,1191,5550773.976255982,4.2000303,2.9147027,3.9599431120067172,42.615509,24.954515379513015,3005.6169,-1421.9250934089,4300.9595764245105,12.614465440713289,-4.707982295601478,1609.77142665582,1627.05986721119,17329.19927542859,1,VAH28,False,1,4039.992451520753,0.3425692695214106,1,True,3020.37559421475,94.15119033576724,94.15119033576724,102,True,VAH28
148,1190,5552385.608535525,4.2000303,2.9088726,3.9605770615126046,42.939106,24.82125868655462,3004.6323,-1423.880847277311,4305.9215803807765,12.61919155282083,-4.710087720923914,1610.84704719428,1627.87075654092,17328.08771720057,1,VAH28,False,1,4039.9924515011953,0.34285714285714286,1,True,3020.37559421475,94.15119033576724,94.15119033576724,101,True,VAH28
149,1195,5554064.690823367,4.2000303,2.9047363,3.9603155370711294,43.065388,24.770645274476987,3004.4353,-1417.2361426778243,4296.933581491043,12.614584385170128,-4.689211929971726,1612.75050406236,1630.37089441946,17320.790788601364,1,VAH28,False,1,4039.99245151144,0.3414225941422594,1,True,3020.37559421475,94.15119033576724,94.15119033576724,100,True,VAH28
150,661,1726720.177629021,4.1999907,3.1074152,3.9272051667170955,38.590282,25.90649371255673,3005.4194,-796.6012941906203,4261.55574977674,12.61104053109628,-2.609578362643413,1579.93780741618,2878.1690882215,4593.083235971347,1,VAH28,False,1,2019.9962257511215,0.3086232980332829,1,True,3020.37559421475,94.15119033576724,94.15119033576724,99,True,VAH28
151,552,1725688.5756192333,4.1999907,3.1018608,3.964518002355072,38.732349,26.217074965579712,3005.0259,-1504.7564891902173,4318.614617475934,12.614229776665889,-5.159495859758156,1562.70812131185,1579.46055704723,5417.79942681326,1,VAH28,False,1,2019.9962257633451,0.3695652173913043,0,False,3020.37559421475,94.15119033576724,94.15119033576724,98,True,VAH28
152,555,1726382.625789068,4.2000699,3.0963063,3.9637742385585586,38.866524,26.38563665045045,3005.4197,-1487.4663891891892,4317.282143206291,12.61481993229318,-5.091018304804679,1563.39601712362,1579.34891575044,5416.268007749708,1,VAH28,False,1,2019.9962257506559,0.3675675675675676,0,False,3020.37559421475,94.15119033576724,94.15119033576724,97,True,VAH28
153,555,1727023.7719533313,4.2000303,3.0910275,3.9632355776576578,38.677101,26.331312843243243,3005.4199,-1489.0325565225226,4320.290925280168,12.610211663473962,-5.092855006327015,1564.26692700412,1579.7805867145,5414.871030242003,1,VAH28,False,1,2019.9962257515872,0.3675675675675676,0,False,3020.37559421475,94.15119033576724,94.15119033576724,96,True,VAH28
154,555,1727703.4441217422,4.2000303,3.0880337,3.9638214441441444,38.842846,26.25416442162162,3005.2229,-1489.4671056936938,4322.679765546497,12.61352312248704,-5.091650818550588,1564.60880070557,1581.29185450808,5419.083788657092,1,VAH28,False,1,2019.996225761366,0.3675675675675676,0,False,3020.37559421475,94.15119033576724,94.15119033576724,95,True,VAH28
155,553,1728349.194286501,4.1999907,3.0856307,3.9635466623869804,38.677101,26.227917616636528,3005.2229,-1500.508358915009,4327.655724006033,12.61907256938175,-5.131107260885124,1564.67637848823,1581.31977508442,5418.539820086229,1,VAH28,False,1,2019.9962257511215,0.3688969258589512,0,False,3020.37559421475,94.15119033576724,94.15119033576724,94,True,VAH28
156,555,1729002.1084520728,4.1999907,3.0836215,3.9623527430630636,38.890202,26.243712081081082,3005.2227,-1495.4743361261262,4321.8660032169255,12.61340239398219,-5.11251255727512,1564.80797968519,1580.96661337499,5419.7339039241815,1,VAH28,False,1,2019.9962257500738,0.3675675675675676,0,False,3020.37559421475,94.15119033576724,94.15119033576724,93,True,VAH28
157,556,1729623.3386141597,4.1999907,3.0818095,3.962540963848921,39.079624,26.20993174460432,3005.8135,-1487.7145361330936,4323.275613044238,12.6171822260213,-5.079968998277224,1564.69685669976,1581.2413366743,5426.362407459299,1,VAH28,False,1,2019.9962257704465,0.3669064748201439,0,False,3020.37559421475,94.15119033576724,94.15119033576724,92,True,VAH28
158,554,1730238.6827756497,4.2000303,3.0799186,3.961506686462094,39.300617,26.178201709386283,3005.2229,-1498.80421133574,4327.1488865411575,12.61812688111234,-5.120998930834205,1564.79586028592,1580.96912773123,5426.843788086574,1,VAH28,False,1,2019.9962257500738,0.36823104693140796,0,False,3020.37559421475,94.15119033576724,94.15119033576724,91,True,VAH28
159,556,1730863.3849380498,4.200109,3.0797217,3.962444101978417,38.921772,26.247662917266187,3005.6165,-1487.8777787230217,4323.714941766656,12.617302580545301,-5.080221190456343,1564.65755766398,1581.55951121035,5426.961576867015,1,VAH28,False,1,2019.9962257500738,0.3669064748201439,0,False,3020.37559421475,94.15119033576724,94.15119033576724,90,True,VAH28
160,556,1731504.1311026502,4.1999907,3.0792096,3.9624795273381292,38.756027,26.290674751798562,3005.2229,-1493.1192478417267,4320.107105619972,12.614110840010248,-5.102182199906846,1564.71207303941,1582.36961206772,5431.1896851116635,1,VAH28,False,1,2019.9962257496081,0.3669064748201439,0,False,3020.37559421475,94.15119033576724,94.15119033576724,89,True,VAH28
161,558,1732169.4932703003,4.1999907,3.0800369,3.9625589059139785,39.49004,26.37736241577061,3005.0261,-1482.5251080698924,4316.427255629014,12.619190712838408,-5.062719139130772,1564.41444821682,1581.83811359613,5429.442629321032,1,VAH28,False,1,2019.9962257500738,0.3655913978494624,0,False,3020.37559421475,94.15119033576724,94.15119033576724,88,True,VAH28
162,558,1732828.5014373502,4.2000303,3.0803914,3.9625803718637993,39.711033,26.39744750537634,3005.4197,-1482.5893176344086,4316.44182823927,12.62072393472963,-5.0628530115656165,1564.20707425062,1581.13305448533,5435.642247250579,1,VAH28,False,1,2019.9962257496081,0.3655913978494624,0,False,3020.37559421475,94.15119033576724,94.15119033576724,87,True,VAH28
163,557,1733464.9476016199,4.2000699,3.078264,3.9621273253141833,39.371651,26.449481456014365,3005.4197,-1485.7120075942548,4320.134467820064,12.617297432618912,-5.073585405521446,1564.69734026232,1580.32147863219,5438.137133401381,1,VAH28,False,1,2019.9962257496081,0.36624775583482944,0,False,3020.37559421475,94.15119033576724,94.15119033576724,86,True,VAH28
164,557,1734100.4837658699,4.2000303,3.0783429,3.962182149910234,39.466362,26.50698271454219,3005.6165,-1485.6282403231598,4319.92055966962,12.61411000003575,-5.073936462427096,1564.82757972426,1581.54169075647,5436.269575937817,1,VAH28,False,1,2019.9962396499468,0.36624775583482944,0,False,3020.37559421475,94.15119033576724,94.15119033576724,85,True,VAH28
165,558,1734743.5179091701,4.1999907,3.0766096,3.9616849234767026,39.237476,26.49179099641577,3005.6165,-1483.0183736021504,4316.183143451446,12.617416416057992,-5.0646171299891405,1565.16591605645,1581.74786054395,5440.830566737535,1,VAH28,False,1,2019.9962408000138,0.3655913978494624,0,False,3020.37559421475,94.15119033576724,94.15119033576724,84,True,VAH28
166,558,1735367.45198356,4.2000303,3.0758216,3.962421451792115,39.253262,26.486882894265232,3005.4194,-1482.939326827957,4316.991419138124,12.616941144785137,-5.063027113455554,1565.28116160075,1581.8629251885,5443.1975363399715,1,VAH28,False,1,2019.9962408002466,0.3655913978494624,0,False,3020.37559421475,94.15119033576724,94.15119033576724,83,True,VAH28
167,557,1735978.4080563898,4.1999907,3.0737338,3.9616442229802513,39.545288,26.464047929982048,3005.0259,-1486.8271846499101,4322.381320025969,12.61671108473457,-5.074588721276137,1565.64818303792,1581.45500363896,5445.296171174765,1,VAH28,False,1,2019.9962408100255,0.36624775583482944,0,False,3020.37559421475,94.15119033576724,94.15119033576724,82,True,VAH28
168,557,1736608.12413145,4.2000303,3.0729461,3.9616145867145423,39.379543,26.532672509874324,3005.6165,-1486.5610417953321,4322.209410593045,12.61753762743585,-5.07383203502784,1565.47285803494,1581.92015156164,5447.475518615023,1,VAH28,False,1,2019.9962408100255,0.36624775583482944,1,True,3020.37559421475,94.15119033576724,94.15119033576724,81,True,VAH28
169,558,1737237.57020649,4.1999907,3.0725915,3.961106649283154,39.411114,26.486628186379928,3005.0259,-1483.8263876881722,4318.968365445839,12.618363330154711,-5.063967881222687,1565.37653789429,1581.89939595083,5450.428949494023,1,VAH28,False,1,2019.996240799548,0.3655913978494624,1,True,3020.37559421475,94.15119033576724,94.15119033576724,80,True,VAH28
170,557,1737831.82027732,4.1999907,3.0716066,3.962339725852783,39.332188,26.466527692998206,3005.4197,-1486.6299585098743,4323.1903446072765,12.6173011938659,-5.072108765705444,1565.57547702705,1582.68104315209,5449.092285436916,1,VAH28,False,1,2019.9962408100255,0.36624775583482944,1,True,3020.37559421475,94.15119033576724,94.15119033576724,79,True,VAH28
171,559,1738499.4263569198,4.2000303,3.072355,3.9621320822898034,39.600533,26.43745893023256,3004.4353,-1481.7685430644008,4317.174281081536,12.616710244752149,-5.054726110217762,1565.53309227091,1583.12100961155,5449.8542952242515,1,VAH28,False,1,2019.9962408002466,0.36493738819320215,1,True,3020.37559421475,94.15119033576724,94.15119033576724,78,True,VAH28
172,561,1739230.3424440399,4.1999907,3.0761762,3.9622785586452762,39.734711,26.474960115864526,3005.2227,-1475.5636216934047,4309.259331382847,12.616002353916521,-5.034791701644971,1564.64696113159,1582.55161878085,5456.72126170929,1,VAH28,False,1,2019.9962408000138,0.36363636363636365,0,False,3020.37559421475,94.15119033576724,94.15119033576724,77,True,VAH28
173,559,1739927.3725271402,4.1999907,3.0786185,3.961723210017889,39.695248,26.674618254025045,3004.8291,-1480.8605842397137,4314.585771788113,12.616591284708747,-5.055311208633156,1563.76820538995,1581.93283598878,5457.967267710656,1,VAH28,False,1,2019.9962408000138,0.36493738819320215,0,False,3020.37559421475,94.15119033576724,94.15119033576724,76,True,VAH28
174,557,1740514.6385971399,4.2000303,3.0695581,3.962018357271095,39.12698,26.5249783518851,3004.2385,-1487.8441034290845,4325.697470467751,12.6168289043914,-5.073334641562468,1566.12108690538,1580.29716189935,5459.809117837705,1,VAH28,False,1,2019.9962408000138,0.36624775583482944,1,True,3020.37559421475,94.15119033576724,94.15119033576724,75,True,VAH28
175,561,1741216.0106807598,4.2000303,3.0774763,3.9613539903743313,39.371651,26.498722272727274,3004.6323,-1475.6166366488414,4309.662623584458,12.619190712838408,-5.0348161611660505,1564.46731049167,1583.26603197433,5460.150741225357,1,VAH28,False,1,2019.996240799548,0.36363636363636365,0,False,3020.37559421475,94.15119033576724,94.15119033576724,74,True,VAH28
176,560,1741893.5187615198,4.2000303,3.0825186,3.9604170694642855,39.766281,26.751186723214285,3005.2227,-1478.3618123214287,4310.510315472269,12.619895695353511,-5.048102317803644,1562.9705678045,1581.86907627078,5463.64543515991,1,VAH28,False,1,2019.996240799548,0.36428571428571427,0,False,3020.37559421475,94.15119033576724,94.15119033576724,73,True,VAH28
177,557,1742474.61683079,4.1999907,3.0773187,3.960694253321364,39.663677,26.783464497307,3005.2229,-1487.439812459605,4322.1688849250995,12.618364170137129,-5.077243345524482,1563.99978596042,1578.83872122545,5466.843521037443,1,VAH28,False,1,2019.9962408002466,0.36624775583482944,0,False,3020.37559421475,94.15119033576724,94.15119033576724,72,True,VAH28
178,559,1743064.1049010702,4.1999907,3.0721974,3.9604877772808584,39.458469,26.72565885867621,3004.4353,-1481.8528081216457,4316.333798714362,12.61505715934959,-5.056364010146071,1564.9770931094,1580.07102653004,5470.368375790908,1,VAH28,False,1,2019.9962408000138,0.36493738819320215,1,True,3020.37559421475,94.15119033576724,94.15119033576724,71,True,VAH28
179,560,1743661.1369722302,4.1999907,3.0712521,3.960836816964286,39.513718,26.651782198214285,3005.0259,-1478.9369680642858,4313.002716330335,12.61505715934959,-5.0457874247935415,1565.10328089355,1580.92764448108,5469.289326076906,1,VAH28,False,1,2019.9962408000138,0.36428571428571427,1,True,3020.37559421475,94.15119033576724,94.15119033576724,70,True,VAH28
180,558,1744224.5070393998,4.1999907,3.0694795,3.9617831130824372,39.190121,26.693518991039426,3005.2229,-1484.7169808243727,4320.220698744739,12.618357260048391,-5.065497455098371,1565.54289649889,1582.54993232661,5472.487591255863,1,VAH28,False,1,2019.9962408000138,0.3655913978494624,1,True,3020.37559421475,94.15119033576724,94.15119033576724,69,True,VAH28
181,559,1744809.5631091401,4.2000303,3.0696371,3.9621292588550987,39.276939,26.733142,3004.4355,-1482.244775313059,4317.283808443366,12.61741781961675,-5.056494883053545,1565.68969726413,1582.85011318485,5469.272259426907,1,VAH28,False,1,2019.996240799548,0.36493738819320215,1,True,3020.37559421475,94.15119033576724,94.15119033576724,68,True,VAH28
182,562,1745493.67719069,4.1999907,3.0699127,3.9614999055160136,39.608429,26.695433551601425,3004.0417,-1474.1929906939502,4307.401549745204,12.611157935231311,-5.0283511944919015,1565.84655122572,1582.16910488912,5471.428917148644,1,VAH28,False,1,2019.9962408000138,0.36298932384341637,1,True,3020.37559421475,94.15119033576724,94.15119033576724,67,True,VAH28
183,560,1746123.58726578,4.2000303,3.0690854,3.9606049532142857,39.600533,26.72161762142857,3005.0259,-1479.8651218214286,4314.446873774599,12.61328346512775,-5.047337830816986,1566.02869508233,1582.23569403286,5475.895295416216,1,VAH28,False,1,2019.9962408002466,0.36428571428571427,1,True,3020.37559421475,94.15119033576724,94.15119033576724,66,True,VAH28
184,561,1746752.8633408,4.1999907,3.069243,3.9609930458110516,39.458469,26.739777242424243,3004.0415,-1477.198407932264,4311.302892414335,12.6132847250895,-5.0382256441620195,1566.05346554064,1582.94699081742,5474.411198636997,1,VAH28,False,1,2019.9962408095598,0.36363636363636365,1,True,3020.37559421475,94.15119033576724,94.15119033576724,65,True,VAH28
185,562,1747420.8374204298,4.1999907,3.0752702,3.960998649288256,39.837315,26.88656933985765,3004.2383,-1473.5586097508897,4305.306361840136,12.616591284708747,-5.0296793701421425,1564.43153085748,1584.30454254434,5476.192880325054,1,VAH28,False,1,2019.9962408000138,0.36298932384341637,0,False,3020.37559421475,94.15119033576724,94.15119033576724,64,True,VAH28
186,562,1748075.18549843,4.2000303,3.0737731,3.9607612407473307,39.88467,26.839016989323845,3005.2227,-1474.3345972953737,4306.720002291754,12.614229776665889,-5.030184384960758,1564.94171498101,1580.73515990389,5480.886850577354,1,VAH28,False,1,2019.9962408100255,0.36298932384341637,0,False,3020.37559421475,94.15119033576724,94.15119033576724,63,True,VAH28
187,557,1748589.2335597102,4.2000303,3.0635703,3.960504223339318,39.497932,26.72614748653501,3004.8291,-1489.600954524237,4327.881040523164,12.614465007908489,-5.076551556125648,1567.38305412272,1579.63919251585,5485.775591272682,1,VAH28,False,1,2019.9962408097927,0.36624775583482944,1,True,3020.37559421475,94.15119033576724,94.15119033576724,62,True,VAH28
188,561,1749221.80963513,4.1999907,3.0714097,3.9599493689839567,39.750496,26.792901094474153,3004.6321,-1476.7798111586453,4311.1019757574095,12.61493821489275,-5.0369490065707145,1564.97070314006,1585.47047439322,5483.804158154897,1,VAH28,False,1,2019.9962408000138,0.36363636363636365,1,True,3020.37559421475,94.15119033576724,94.15119033576724,61,True,VAH28
189,561,1749842.0457090503,4.2000303,3.0759006,3.9603666935828876,40.018845,26.920476982174687,3004.8289,-1476.4569467557933,4308.907491023627,12.61198575339828,-5.03867802708744,1563.57466368869,1581.93369473409,5489.341333056846,1,VAH28,False,1,2019.9962408000138,0.36363636363636365,0,False,3020.37559421475,94.15119033576724,94.15119033576724,60,True,VAH28
190,560,1750432.1557794001,4.2000303,3.0722764,3.959690328035714,39.687355,26.9781412125,3004.8293,-1480.322964732143,4313.666591750817,12.61352228249672,-5.050174385987701,1564.3756234649,1580.67941620836,5492.041048303128,1,VAH28,False,1,2019.9962408000138,0.36428571428571427,1,True,3020.37559421475,94.15119033576724,94.15119033576724,59,True,VAH28
191,561,1751040.65585195,4.2000303,3.0680218,3.9608057746880574,39.379543,26.8609518057041,3003.845,-1477.8210686131906,4312.316730037006,12.60962412877494,-5.038849732472271,1565.69945888184,1581.1995060082,5491.373131779131,1,VAH28,False,1,2019.9962408002466,0.36363636363636365,1,True,3020.37559421475,94.15119033576724,94.15119033576724,58,True,VAH28
192,564,1751696.6739301397,4.1999907,3.0658157,3.960423303900709,39.355865,26.79178455141844,3004.0413,-1469.244289468085,4302.148336958172,12.60843583676285,-5.0095624966813865,1566.42266837009,1582.52392036352,5494.45579390222,1,VAH28,False,1,2019.996240799548,0.3617021276595745,1,True,3020.37559421475,94.15119033576724,94.15119033576724,57,True,VAH28
193,561,1752252.7619964299,4.1999907,3.0575433,3.9606260085561495,39.647892,26.840763098039215,3003.8447,-1478.352385882353,4313.341982456463,12.61423103663952,-5.038497659537426,1568.79844602797,1582.01227754001,5491.904815854973,1,VAH28,False,1,2019.9962408100255,0.36363636363636365,1,True,3020.37559421475,94.15119033576724,94.15119033576724,56,True,VAH28
194,561,1752815.3460635,4.2000303,3.0532887,3.9611787069518716,39.150658,26.770756616755794,3004.6318,-1479.1240920499108,4315.871486355336,12.61824435452475,-5.038741306516432,1569.998955515,1585.62621494373,5490.859446353449,1,VAH28,False,1,2019.9962408000138,0.36363636363636365,1,True,3020.37559421475,94.15119033576724,94.15119033576724,55,True,VAH28
195,563,1753421.2221357303,4.2000303,3.0505311,3.9608707273534636,39.119087,26.67112618117229,3005.2224,-1474.2595659502665,4310.715102437271,12.618363330154711,-5.020038251451738,1570.85610313056,1586.74907324217,5490.999657953774,1,VAH28,False,1,2019.9962408000138,0.3623445825932504,1,True,3020.37559421475,94.15119033576724,94.15119033576724,54,True,VAH28
196,562,1753987.2002032,4.2000303,3.0467494,3.960084330604982,39.245369,26.57833656227758,3005.0256,-1477.4569825622777,4315.325654989285,12.61907256938175,-5.028356048888994,1571.97005457641,1587.07226330754,5490.881135567812,1,VAH28,False,1,2019.9962408104911,0.36298932384341637,1,True,3020.37559421475,94.15119033576724,94.15119033576724,53,True,VAH28
197,561,1754543.61626953,4.2000699,3.042613,3.960823395900178,39.245369,26.42321498752228,3005.0259,-1481.0788532442068,4322.44266653327,12.61505715934959,-5.0361714675549765,1572.88823955417,1588.50438522124,5497.371308382819,1,VAH28,False,1,2019.996240799781,0.36363636363636365,1,True,3020.37559421475,94.15119033576724,94.15119033576724,52,True,VAH28
